origin,dest,count
24,12,0.0026266236864774155
24,15,4.400296827137393e-05
24,17,0.0002120950047402214
24,22,0.0006874513853556957
24,23,8.333300426863968e-05
24,33,0.00010128043594302958
24,26,7.879665431590773e-05
24,27,0.0002866260668039706
24,40,0.0002317217166969017
24,42,0.0015737117447110756
24,43,3.265091358022594e-06
24,48,0.0005271591497448845
14,2,0.0010914769504801465
14,8,0.0032853723141659436
14,14,0.00017296706503756304
14,12,0.002572485161939784
14,15,4.390091438879336e-05
14,17,0.00022444926544728185
14,22,0.0006796673651753461
14,23,8.223757380632318e-05
14,33,0.0001092164957062954
14,26,7.860661147195627e-05
14,27,0.0002735001248938717
14,40,0.00024509196017712164
14,42,0.0015560251643196169
14,43,2.4419278364220516e-06
14,48,0.0005796609491552605
26,2,0.001130428085759906
26,8,0.0034778248032069393
26,14,0.0003794361862774351
26,17,0.0002020700528006569
26,22,0.0018736556126380051
26,23,5.9354316879740134e-05
26,33,0.0003205183351750591
26,26,0.0019753244364286975
26,27,0.00025172020286567373
26,40,0.0006800586265396257
26,42,0.0014781675348601562
26,48,7.595596342492943e-05
15,2,0.0013752201992507436
15,8,0.004136741564763132
15,14,0.0005090244774724175
15,12,1.8400385150423178e-05
15,15,0.0007255906087536159
15,17,0.0002498172548184915
15,22,0.00233363353222686
15,23,8.178651376729289e-05
15,33,0.00037992100690400213
15,26,0.00021350508766963995
15,27,0.00031347506335348854
15,40,0.0008011982662292697
15,42,0.0018568281188913003
15,48,0.00015561874097071382
36,2,0.0018126946961087261
36,8,0.0037533220792499928
36,14,0.00014772133605873644
36,12,0.00012177447410354527
36,15,8.301720952504473e-05
36,17,0.00032964667696414073
36,22,0.00037704891895716183
36,23,0.00018235155640567176
36,33,4.5067826367955897e-05
36,26,8.077500203165567e-05
36,27,0.0006893395045130227
36,40,0.0001316879022292031
36,42,0.0017845636429951854
36,43,0.0001092883938151311
36,48,0.00023073797191875152
12,2,0.0008730392480456214
12,8,0.0026231410555496654
12,14,0.00014538609071351754
12,12,0.0032602607247715363
12,15,3.614310221560288e-05
12,17,0.00017026356534314584
12,22,0.0006224966925705095
12,23,6.322716457267265e-05
12,33,9.912138068282114e-05
12,26,6.893901551553681e-05
12,27,0.0002200684252540151
12,40,0.0002234908791204183
12,42,0.0012372854298111893
12,43,3.147184582101701e-07
12,48,0.0005076325385592788
25,2,0.008246522063962425
25,8,0.004696607580036939
25,14,0.00012750472356534343
25,12,3.519823318991662e-05
25,15,2.562242068575906e-05
25,17,0.0002975375218488238
25,22,0.0005310822261824798
25,23,0.00010814701058310485
25,33,8.585626571709363e-05
25,26,5.655248242443723e-05
25,27,0.0019856454735492205
25,40,0.0001781048306070115
25,42,0.002168290494632169
25,48,0.00013712542041709503
35,2,0.0037543085866312024
35,8,0.0029491236952522626
35,14,9.795012904945653e-05
35,12,6.916835833966409e-05
35,15,4.7852954462943884e-05
35,17,0.00024839419791459545
35,22,0.0002563527509568742
35,23,0.00011348427709236392
35,33,2.6932907343474418e-05
35,26,4.97124317293453e-05
35,27,0.0013404450920550671
35,40,8.716044019851303e-05
35,42,0.0012906776020203835
35,43,0.00014933879989164906
35,48,0.0001273055181064201
3,2,0.0004445534085433503
3,8,0.005205179453363088
3,14,5.883212035847073e-05
3,12,8.833997893950518e-06
3,15,8.140946978355835e-06
3,17,0.0010181033464958683
3,22,0.00021978790668529617
3,23,0.0001334156940325827
3,33,3.248798558329341e-05
3,26,2.544777243502099e-05
3,27,0.0001429297087429515
3,40,7.945672897348624e-05
3,42,0.004904224690757749
3,48,4.54895786930727e-05
38,2,0.0013366333309069113
38,8,0.005774478783223278
38,14,0.00012984539082763587
38,12,9.849101551386882e-05
38,15,7.942819894694693e-05
38,17,0.0004645575152334606
38,22,0.0003101873083569074
38,23,0.00024047924696389181
38,33,3.596605694850608e-05
38,26,7.202481267874622e-05
38,27,0.000466577025323086
38,40,0.00011411971280777476
38,42,0.002533086900262774
38,43,4.053296084806702e-05
38,48,0.00017296272751334986
11,2,0.0010658595470965876
11,8,0.0020995685057017596
11,14,0.00010987476433175288
11,12,0.00010746590423363772
11,15,7.113641586730777e-05
11,17,0.00022013598019338037
11,22,0.0002466439689159616
11,23,0.0001359666008398445
11,33,2.752772300084164e-05
11,26,6.192033670865638e-05
11,27,0.00047924992296810223
11,40,8.681481445460959e-05
11,42,0.0011479296672603986
11,43,0.00010337519404633588
11,48,0.00019284800974674263
30,2,0.005175559815949981
30,8,0.004157080617670684
30,14,0.00012047259364679089
30,12,7.164676397309202e-05
30,15,5.0659487145141755e-05
30,17,0.000326531721103175
30,22,0.00033760192609635627
30,23,0.0001403187694552013
30,33,3.696800163071482e-05
30,26,5.8992863609763794e-05
30,27,0.0017532316550399674
30,40,0.00011630486625720626
30,42,0.0017163649609323944
30,43,0.00013082480563785258
30,48,0.00014052298181648756
6,2,0.0010114624150511823
6,8,0.004242759020769165
6,14,0.00011236793884429781
6,12,9.843502971191026e-05
6,15,7.765640469652964e-05
6,17,0.0003728418398274788
6,22,0.0002488104491511871
6,23,0.0002065070061503905
6,33,2.7394690745200522e-05
6,26,6.42974285533106e-05
