origin,dest,count
29,5,2.2088904244721753e-06
29,6,5.858204458648352e-06
29,7,2.150916608454925e-07
29,14,1.175005992289618e-06
29,11,8.642916352366943e-06
29,12,9.841590477289327e-07
29,13,3.3350413565058823e-06
29,15,1.6868272831622466e-07
29,16,9.992541532261075e-07
29,20,5.525346632035826e-06
29,19,6.890854837253207e-07
29,18,4.869963404082146e-07
29,21,5.413101433320057e-06
29,22,1.920678674348081e-06
29,24,8.623437652968459e-07
29,25,5.599452900386962e-07
29,33,1.897609933964839e-07
29,26,5.071663409529116e-07
29,29,4.482166538668591e-06
29,30,7.155245471545691e-07
29,31,2.5178075107399827e-05
29,34,5.1300120984806595e-06
29,36,6.090217612255457e-07
29,37,1.8260957862104685e-05
29,38,8.070582112639573e-07
29,40,7.43252540409325e-07
29,43,6.041660005685539e-06
29,46,9.980155354680944e-06
29,48,3.5620798950514227e-06
14,5,2.0362367989154503e-06
14,6,2.60758707367766e-06
14,7,1.261727400993076e-07
14,14,3.237280098901859e-06
14,11,7.3510616924817205e-06
14,12,8.658492401803884e-05
14,13,2.0464573250911894e-05
14,15,3.4411926999998675e-09
14,20,2.4042722999365597e-06
14,19,1.3005388609920333e-07
14,18,1.056730303360717e-06
14,21,3.459317496853699e-05
14,22,6.862974571638253e-06
14,24,5.900465256545507e-07
14,25,8.048457216411014e-07
14,33,1.0031493096475137e-06
14,26,1.2190794369269226e-06
14,30,5.990697845287037e-07
14,31,3.0199915672782337e-06
14,34,2.6806759019063896e-05
14,36,3.093075393899726e-07
14,37,1.8754228847053456e-06
14,38,4.0177669050185416e-07
14,40,2.844889050026739e-06
14,43,7.690163879486584e-06
14,46,6.340698887469304e-06
14,48,2.8777934231812898e-05
12,5,1.5094312643350687e-06
12,6,2.2058494646356707e-06
12,7,5.9360988114320484e-08
12,14,2.5705441579588783e-06
12,11,5.993410039711805e-06
12,12,0.00010041997423978023
12,13,1.632689272652941e-05
12,20,1.604014527782552e-06
12,18,8.436826977518947e-07
12,21,2.883454878690954e-05
12,22,5.82982527417754e-06
12,25,5.763617396316384e-07
12,33,8.766383802631361e-07
12,26,9.4427532448492e-07
12,30,4.456186213775361e-07
12,31,1.7093052040947941e-06
12,34,2.1719732052918196e-05
12,36,1.8429173431651703e-07
12,37,7.927219502430333e-07
12,38,2.787997746833538e-07
12,40,2.4483931920983473e-06
12,43,6.090679784952592e-06
12,46,4.9264531154488695e-06
12,48,2.5243708710901277e-05
31,5,2.817786593241448e-06
31,6,6.874635450011548e-06
31,7,3.013020954421136e-07
31,14,1.5105566610882018e-06
31,11,1.0788309322252871e-05
31,12,1.3337141036183718e-06
31,13,4.3720753690540855e-06
31,15,2.3774481873345257e-07
31,16,1.5431437921527026e-06
31,20,6.444833559428795e-06
31,19,9.731070332678242e-07
31,18,1.7627623786739756e-06
31,21,6.974992440680526e-06
31,22,2.509005527948354e-06
31,24,1.2196536781378178e-06
31,25,8.156784771914335e-07
31,33,2.6262426783783753e-07
31,26,6.423997921054962e-07
31,29,6.012583680454315e-06
31,30,8.942860591227805e-07
31,31,2.9454449179481214e-05
